time,conc,concm,conc_ave
405.81835878554415,0.22584229967885744,0.07995315708707147,0.17698457390393368
406.00182097306015,0.22570856836383105,0.0800165810598488,0.17691686915411609
406.18528316057626,0.2255745863336241,0.08007991863559728,0.17684896871864958
406.3687453480924,0.22544035475720353,0.08014316974547502,0.17678087335196366
406.5522075356084,0.22530587480190395,0.08020633432117966,0.1767125838075827
406.7356697231245,0.2251711476334211,0.08026941229494731,0.1766441008381215
406.91913191064054,0.2250361744158071,0.08033240359955165,0.1765754251952816
407.1025940981566,0.2249009563114638,0.08039530816830283,0.17650655762984666
407.28605628567266,0.2247654944811374,0.0804581259350466,0.17643749889167853
407.46951847318877,0.22462979008391257,0.08052085683416328,0.17636824972971304
407.65298066070477,0.2244938442772077,0.0805835008005668,0.1762988108919564
407.8364428482209,0.22435765821676795,0.0806460577697037,0.17622918312548033
408.019905035737,0.22422123305666086,0.08070852767755207,0.1761593671764188
408.203367223253,0.22408456994927034,0.0807709104606207,0.1760893637899637
408.3868294107691,0.22394767004529137,0.08083320605594799,0.17601917371036105
408.5702915982851,0.22381053449372482,0.08089541440110096,0.175948797680907
408.7537537858012,0.22367316444187169,0.08095753543417429,0.17587823644394385
408.9372159733173,0.22353556103532807,0.08101956909378928,0.1758074907408565
409.12067816083334,0.22339772541797992,0.08108151531909288,0.17573656131206825
409.3041403483494,0.22325965873199793,0.08114337404975677,0.17566544889703742
409.4876025358655,0.22312136211783193,0.08120514522597613,0.175594154234253
409.67106472338156,0.22298283671420638,0.08126682878846883,0.17552267806123167
409.8545269108976,0.2228440836581151,0.08132842467847437,0.17545102111451358
410.03798909841373,0.22270510408481603,0.08138993283775287,0.17537918412965864
410.22145128592973,0.22256589912782637,0.08145135320858403,0.17530716784124317
410.40491347344584,0.22242646991891793,0.08151268573376622,0.17523497298285623
410.5883756609619,0.22228681758811172,0.08157393035661528,0.17516260028709577
410.77183784847796,0.22214694326367365,0.0816350870209637,0.1750900504855653
410.95530003599407,0.2220068480721092,0.08169615567115951,0.17501732430887024
411.1387622235101,0.22186653313815957,0.08175713625206521,0.1749444224866149
411.3222244110262,0.22172599958479555,0.08181802870905688,0.174871345747398
411.50568659854224,0.2215852485332141,0.08187883298802308,0.1747980948188101
411.68914878605835,0.22144428110283348,0.0819395490353638,0.17472467042743012
411.87261097357435,0.2213030984112879,0.08200017679798949,0.17465107329882118
412.05607316109047,0.22116170157442422,0.08206071622332005,0.17457730415752842
412.2395353486065,0.2210200917062964,0.08212116725928373,0.17450336372707467
412.4229975361226,0.22087826991916168,0.08218152985431616,0.17442925272995763
412.6064597236387,0.22073623732347558,0.08224180395735926,0.17435497188764637
412.78992191115475,0.2205939950278885,0.08230198951786036,0.17428052192057847
412.9733840986708,0.22045154413924023,0.08236208648577091,0.17420590354815615
413.15684628618686,0.22030888576255694,0.08242209481154573,0.17413111748874402
413.340308473703,0.22016602100104588,0.08248201444614178,0.17405616445966499
413.523770661219,0.22002295095609115,0.08254184534101713,0.17398104517719729
413.7072328487351,0.21987967672725078,0.08260158744813006,0.17390576035657213
413.8906950362511,0.2197361994122514,0.08266124071993788,0.17383031071196967
414.0741572237672,0.21959252010698446,0.08272080510939597,0.1737546969565164
414.2576194112833,0.2194486399055029,0.08278028056995666,0.17367891980228242
414.4410815987993,0.2193045599000159,0.08283966705556833,0.17360297996027763
414.6245437863154,0.2191602811808863,0.08289896452067423,0.1735268781404497
414.8080059738315,0.21901580483662514,0.08295817292021149,0.17345061505167997
414.99146816134754,0.2188711319538899,0.08301729220960999,0.17337419140178206
415.1749303488636,0.2187262636174785,0.08307632234479148,0.1732976078974975
415.3583925363797,0.2185812009103269,0.08313526328216844,0.17322086524449382
415.54185472389577,0.21843594491350493,0.08319411497864294,0.17314396414736125
415.7253169114118,0.21829049670621248,0.08325287739160576,0.17306690530960997
415.90877909892794,0.21814485736577618,0.08331155047893522,0.1729896894336677
416.09224128644394,0.21799902796764542,0.08337013419899619,0.17291231722087633
416.27570347396005,0.21785300958538914,0.08342862851063894,0.1728347893714897
416.4591656614761,0.21770680329069184,0.08348703337319822,0.17275710658467056
416.64262784899216,0.2175604101533505,0.08354534874649214,0.17267926955848822
416.8260900365082,0.21741383124127095,0.08360357459082104,0.17260127898991554
417.00955222402433,0.21726706762046416,0.0836617108669666,0.1725231355748263
417.1930144115404,0.2171201203550437,0.0837197575361906,0.1724448400079932
417.37647659905645,0.2169729905072213,0.08377771456023395,0.17236639298308445
417.55993878657256,0.21682567913730436,0.08383558190131567,0.1722877951926617
417.74340097408856,0.2166781873036924,0.0838933595221318,0.1722090473281776
417.9268631616047,0.21653051606287374,0.08395104738585424,0.17213015007997282
418.1103253491207,0.2163826664694226,0.08400864545612981,0.17205110413727412
418.2937875366368,0.21623463957599554,0.08406615369707915,0.17197191018819144
418.47724972415284,0.21608643643332895,0.08412357207329563,0.17189256891971605
418.66071191166895,0.21593805809023509,0.08418090054984431,0.17181308101771725
418.844174099185,0.21578950559360005,0.08423813909226087,0.17173344716694097
419.02763628670107,0.21564077998838008,0.0842952876665505,0.17165366805100674
419.2110984742172,0.2154918823175988,0.08435234623918694,0.17157374435240583
419.3945606617332,0.21534281362234425,0.08440931477711126,0.17149367675249833
419.5780228492493,0.21519357494176616,0.08446619324773094,0.17141346593151158
419.7614850367653,0.21504416731307305,0.08452298161891869,0.1713331125685376
